order_id,order_date,customer_id,product_id,quantity,discount,payment_method,shipping_cost,product_name,category,unit_cost,unit_price,unit_margin,target_margin_pct,customer_name,email,region,acquisition_channel,customer_segment,signup_date,is_returned,return_reason,gross_sales,discount_amount,net_sales,total_cost,gross_profit,profit_margin_pct,net_revenue,net_profit_final,order_year,order_month,order_year_month,order_quarter,day_of_week
ORD-11059,2025-11-09,CUST-1281,PROD-28,1,0.1,Store Credit,6.53,"Chef's Knife Japanese Steel 8""",Home & Kitchen,30.0,74.99,44.989999999999995,59.99,Margaret Williams,margaret.williams82@example.com,Midwest,Social Media,Consumer,2025-10-02,0,No Return,74.99,7.499,67.491,30.0,37.491,55.54962883940081,67.491,37.491,2025,11,2025-11,2025Q4,Sunday
ORD-11060,2024-03-02,CUST-1209,PROD-27,3,0.0,Debit Card,8.46,Electric Kettle Temperature Control,Apparel,22.0,49.99,27.990000000000002,55.99,Sarah Davis,sarah.davis86@example.com,East,Organic Search,Corporate,2024-02-13,1,Wrong Size / Fit,149.97,0.0,149.97,66.0,83.97,55.99119823964793,0.0,-8.46,2024,3,2024-03,2024Q1,Saturday
ORD-11061,2025-03-12,CUST-1781,PROD-34,4,0.05,Debit Card,14.3,Deep Cleansing Charcoal Scrub,Beauty & Care,7.0,19.99,12.989999999999998,64.98,Daniel Martin,daniel.martin99@example.com,North,Paid Ads,Consumer,2025-05-26,0,No Return,79.96,3.9979999999999998,75.96199999999999,28.0,47.96199999999999,63.139464469076636,75.96199999999999,47.96199999999999,2025,3,2025-03,2025Q1,Wednesday
ORD-11062,2025-04-05,CUST-1860,PROD-31,3,0.0,Store Credit,7.52,Hydrating Facial Serum Vitamin C,Beauty & Care,12.0,34.0,22.0,64.71,Christopher Lopez,christopher.lopez91@example.com,West,Direct / Organic,Small Business,2025-09-18,0,No Return,102.0,0.0,102.0,36.0,66.0,64.70588235294117,102.0,66.0,2025,4,2025-04,2025Q2,Saturday
ORD-11063,2024-05-16,CUST-1498,PROD-25,5,0.15,PayPal,5.75,High-Speed Blender 1200W,Home & Kitchen,40.0,89.99,49.989999999999995,55.55,Barbara Williams,barbara.williams34@example.com,North,Organic Search,Consumer,2024-07-21,0,No Return,449.95,67.49249999999999,382.4575,200.0,182.45749999999998,47.70660792375623,382.4575,182.45749999999998,2024,5,2024-05,2024Q2,Thursday
ORD-11064,2025-01-14,CUST-1279,PROD-43,3,0.2,Store Credit,4.31,Insulated Stainless Hydration Bottle,Sports & Outdoors,10.0,29.99,19.99,66.66,Susan Taylor,susan.taylor8@example.com,North,Referral,Consumer,2024-11-07,0,No Return,89.97,17.994,71.976,30.0,41.976,58.31943981327109,71.976,41.976,2025,1,2025-01,2025Q1,Tuesday
ORD-11065,2025-08-03,CUST-1921,PROD-19,2,0.2,Credit Card,17.68,Casual Canvas Sneakers,Apparel,22.0,52.0,30.0,57.69,Mary Lopez,mary.lopez7@example.com,North,Direct / Organic,Small Business,2025-01-02,0,No Return,104.0,20.8,83.2,44.0,39.2,47.11538461538461,83.2,39.2,2025,8,2025-08,2025Q3,Sunday
ORD-11066,2025-08-11,CUST-1188,PROD-41,5,0.0,PayPal,19.33,Adjustable Dumbbell Set 50lbs,Sports & Outdoors,110.0,249.99,139.99,56.0,Robert Rodriguez,robert.rodriguez75@example.com,Midwest,Direct / Organic,Corporate,2025-01-25,0,No Return,1249.95,0.0,1249.95,550.0,699.95,55.99823992959718,1249.95,699.95,2025,8,2025-08,2025Q3,Monday
ORD-11067,2024-12-01,CUST-1430,PROD-37,4,0.0,PayPal,5.73,Professional Hair Dryer 1875W,Beauty & Care,25.0,59.99,34.99,58.33,Susan Thomas,susan.thomas57@example.com,West,Paid Ads,Consumer,2025-08-01,0,No Return,239.96,0.0,239.96,100.0,139.96,58.326387731288555,239.96,139.96,2024,12,2024-12,2024Q4,Sunday
ORD-11068,2024-11-09,CUST-1713,PROD-18,4,0.2,Credit Card,13.03,Breathable Athletic Socks (6-Pack),Home & Kitchen,6.0,18.0,12.0,66.67,John Rodriguez,john.rodriguez11@example.com,Midwest,Organic Search,Small Business,2025-01-28,0,No Return,72.0,14.4,57.6,24.0,33.6,58.333333333333336,57.6,33.6,2024,11,2024-11,2024Q4,Saturday
ORD-11069,2024-12-31,CUST-1201,PROD-16,3,0.05,Store Credit,16.13,Slim-Fit Denim Jeans,Electronics,28.0,68.0,40.0,58.82,Nancy Gonzalez,nancy.gonzalez95@example.com,Unknown,Organic Search,Consumer,2025-06-27,0,No Return,204.0,10.200000000000001,193.8,84.0,109.80000000000001,56.656346749226,193.8,109.80000000000001,2024,12,2024-12,2024Q4,Tuesday
ORD-11070,2025-06-29,CUST-1981,PROD-36,1,0.0,Credit Card,18.32,Anti-Aging Retinol Night Cream,Beauty & Care,15.0,42.0,27.0,64.29,Sandra Jackson,sandra.jackson13@example.com,Unknown,Referral,Corporate,2024-06-10,0,No Return,42.0,0.0,42.0,15.0,27.0,64.28571428571429,42.0,27.0,2025,6,2025-06,2025Q2,Sunday
ORD-11071,2024-08-24,CUST-1479,PROD-27,1,0.0,Credit Card,11.05,Electric Kettle Temperature Control,Apparel,22.0,49.99,27.990000000000002,55.99,Susan Davis,susan.davis54@example.com,East,Social Media,Consumer,2025-08-08,0,No Return,49.99,0.0,49.99,22.0,27.990000000000002,55.99119823964793,49.99,27.990000000000002,2024,8,2024-08,2024Q3,Saturday
ORD-11072,2024-05-18,CUST-1380,PROD-07,1,0.15,Store Credit,5.91,USB-C Multi-Port Hub,Home & Kitchen,15.0,39.99,24.990000000000002,62.49,Christopher Smith,christopher.smith11@example.com,West,Email Campaign,Small Business,2024-12-05,0,No Return,39.99,5.9985,33.9915,15.0,18.991500000000002,55.87132077136931,33.9915,18.991500000000002,2024,5,2024-05,2024Q2,Saturday
ORD-11073,2024-10-14,CUST-1915,PROD-14,2,0.15,Credit Card,5.49,All-Weather Waterproof Boots,Electronics,45.0,110.0,65.0,59.09,Anthony Anderson,anthony.anderson52@example.com,North,Referral,Consumer,2025-09-02,0,No Return,220.0,33.0,187.0,90.0,97.0,51.87165775401069,187.0,97.0,2024,10,2024-10,2024Q4,Monday
ORD-11074,2024-09-13,CUST-1645,PROD-49,4,0.2,Debit Card,12.65,Outdoor Hydration Backpack 2L,Apparel,18.0,44.99,26.990000000000002,59.99,Betty Jackson,betty.jackson10@example.com,East,Referral,Consumer,2024-07-07,0,No Return,179.96,35.992000000000004,143.96800000000002,72.0,71.96800000000002,49.98888641920428,143.96800000000002,71.96800000000002,2024,9,2024-09,2024Q3,Friday
ORD-11075,2025-11-04,CUST-1949,PROD-32,2,0.1,Debit Card,5.59,Sonic Electric Toothbrush,Beauty & Care,28.0,69.99,41.989999999999995,59.99,Richard Anderson,richard.anderson96@example.com,South,Direct / Organic,Small Business,2025-08-25,0,No Return,139.98,13.998,125.98199999999999,56.0,69.98199999999999,55.54920544204727,125.98199999999999,69.98199999999999,2025,11,2025-11,2025Q4,Tuesday
ORD-11076,2025-05-30,CUST-1285,PROD-01,3,0.05,Store Credit,12.89,Wireless Noise-Canceling Headphones,Electronics,120.0,249.99,129.99,52.0,Matthew Jackson,matthew.jackson82@example.com,North,Email Campaign,Small Business,2025-07-12,0,No Return,749.97,37.4985,712.4715,360.0,352.4715,49.4716630770494,712.4715,352.4715,2025,5,2025-05,2025Q2,Friday
ORD-11077,2024-06-17,CUST-1643,PROD-37,3,0.0,PayPal,17.15,Professional Hair Dryer 1875W,Beauty & Care,25.0,59.99,34.99,58.33,Charles Rodriguez,missing_email@apexretail.com,West,Direct / Organic,Consumer,2024-02-10,0,No Return,179.97,0.0,179.97,75.0,104.97,58.32638773128854,179.97,104.97,2024,6,2024-06,2024Q2,Monday
ORD-11078,2024-08-27,CUST-1201,PROD-14,3,0.1,Credit Card,14.58,All-Weather Waterproof Boots,Electronics,45.0,110.0,65.0,59.09,Nancy Gonzalez,nancy.gonzalez95@example.com,Unknown,Organic Search,Consumer,2025-06-27,0,No Return,330.0,33.0,297.0,135.0,162.0,54.54545454545454,297.0,162.0,2024,8,2024-08,2024Q3,Tuesday
ORD-11079,2024-08-19,CUST-1744,PROD-47,3,0.2,Store Credit,6.45,Resistance Exercise Bands (Set of 5),Sports & Outdoors,7.0,19.99,12.989999999999998,64.98,Richard Brown,richard.brown8@example.com,South,Social Media,Corporate,2025-10-06,0,No Return,59.97,11.994,47.976,21.0,26.976,56.22811405702851,47.976,26.976,2024,8,2024-08,2024Q3,Monday
ORD-11080,2024-03-05,CUST-1388,PROD-01,1,0.15,PayPal,14.94,Wireless Noise-Canceling Headphones,Electronics,120.0,249.99,129.99,52.0,James Rodriguez,james.rodriguez58@example.com,West,Paid Ads,Corporate,2025-07-20,0,No Return,249.99,37.4985,212.4915,120.0,92.4915,43.52715285081992,212.4915,92.4915,2024,3,2024-03,2024Q1,Tuesday
ORD-11081,2025-03-06,CUST-1217,PROD-05,1,0.1,PayPal,15.19,Portable Bluetooth Speaker,Home & Kitchen,30.0,79.99,49.989999999999995,62.5,Matthew Jackson,matthew.jackson73@example.com,Unknown,Direct / Organic,Small Business,2024-11-26,0,No Return,79.99,7.999,71.991,30.0,41.991,58.32812434887694,71.991,41.991,2025,3,2025-03,2025Q1,Thursday
ORD-11082,2024-06-19,CUST-1569,PROD-44,5,0.15,Debit Card,18.17,Ultra-Thick Non-Slip Yoga Mat,Sports & Outdoors,14.0,36.0,22.0,61.11,Nancy Hernandez,nancy.hernandez93@example.com,North,Direct / Organic,Corporate,2024-10-29,0,No Return,180.0,27.0,153.0,70.0,83.0,54.248366013071895,153.0,83.0,2024,6,2024-06,2024Q2,Wednesday
ORD-11083,2024-06-10,CUST-1677,PROD-37,4,0.1,PayPal,13.77,Professional Hair Dryer 1875W,Beauty & Care,25.0,59.99,34.99,58.33,Donald Moore,donald.moore20@example.com,East,Email Campaign,Consumer,2025-08-26,0,No Return,239.96,23.996000000000002,215.964,100.0,115.964,53.69598636809839,215.964,115.964,2024,6,2024-06,2024Q2,Monday
ORD-11084,2025-03-31,CUST-1220,PROD-47,1,0.0,Store Credit,8.72,Resistance Exercise Bands (Set of 5),Sports & Outdoors,7.0,19.99,12.989999999999998,64.98,Joseph Johnson,joseph.johnson37@example.com,North,Direct / Organic,Consumer,2025-09-21,0,No Return,19.99,0.0,19.99,7.0,12.989999999999998,64.98249124562281,19.99,12.989999999999998,2025,3,2025-03,2025Q1,Monday
ORD-11085,2025-07-02,CUST-1596,PROD-08,2,0.0,PayPal,15.78,High-Speed Wi-Fi Router,Electronics,50.0,119.99,69.99,58.33,Jennifer Johnson,jennifer.johnson27@example.com,West,Social Media,Consumer,2024-01-03,0,No Return,239.98,0.0,239.98,100.0,139.98,58.329860821735146,239.98,139.98,2025,7,2025-07,2025Q3,Wednesday
ORD-11086,2025-06-30,CUST-1491,PROD-26,5,0.2,PayPal,4.84,Memory Foam Queen Mattress Topper,Home & Kitchen,65.0,139.99,74.99000000000001,53.57,Linda Williams,linda.williams18@example.com,Midwest,Organic Search,Consumer,2024-04-18,0,No Return,699.95,139.99,559.96,325.0,234.96000000000004,41.96014001000072,559.96,234.96000000000004,2025,6,2025-06,2025Q2,Monday
ORD-11087,2024-07-03,CUST-1130,PROD-16,5,0.15,Credit Card,18.14,Slim-Fit Denim Jeans,Electronics,28.0,68.0,40.0,58.82,James Rodriguez,james.rodriguez98@example.com,South,Email Campaign,Small Business,2025-10-29,0,No Return,340.0,51.0,289.0,140.0,149.0,51.55709342560554,289.0,149.0,2024,7,2024-07,2024Q3,Wednesday
ORD-11088,2024-09-04,CUST-1538,PROD-35,3,0.05,Credit Card,6.17,Gentle Daily Face Moisturizer,Beauty & Care,10.0,28.0,18.0,64.29,Barbara Moore,barbara.moore97@example.com,Midwest,Paid Ads,Small Business,2024-03-03,0,No Return,84.0,4.2,79.8,30.0,49.8,62.40601503759399,79.8,49.8,2024,9,2024-09,2024Q3,Wednesday
ORD-11089,2024-07-01,CUST-1859,PROD-14,2,0.2,Credit Card,12.28,All-Weather Waterproof Boots,Electronics,45.0,110.0,65.0,59.09,Sandra Garcia,sandra.garcia16@example.com,North,Organic Search,Small Business,2025-04-05,0,No Return,220.0,44.0,176.0,90.0,86.0,48.86363636363637,176.0,86.0,2024,7,2024-07,2024Q3,Monday
ORD-11090,2025-10-01,CUST-1650,PROD-35,3,0.1,PayPal,14.89,Gentle Daily Face Moisturizer,Beauty & Care,10.0,28.0,18.0,64.29,Linda Johnson,linda.johnson42@example.com,West,Organic Search,Corporate,2024-09-19,0,No Return,84.0,8.4,75.6,30.0,45.599999999999994,60.317460317460316,75.6,45.599999999999994,2025,10,2025-10,2025Q4,Wednesday
ORD-11091,2024-12-11,CUST-1799,PROD-02,1,0.2,Credit Card,5.33,"Smart 4K Ultra HD TV 55""",Electronics,350.0,699.99,349.99,50.0,Lisa Davis,lisa.davis25@example.com,South,Referral,Small Business,2024-09-11,0,No Return,699.99,139.99800000000002,559.992,350.0,209.99199999999996,37.499107130101855,559.992,209.99199999999996,2024,12,2024-12,2024Q4,Wednesday
ORD-11092,2024-06-17,CUST-1600,PROD-06,2,0.1,Credit Card,11.01,Smart Watch Series V,Electronics,110.0,229.99,119.99000000000001,52.17,Barbara Hernandez,barbara.hernandez15@example.com,North,Organic Search,Consumer,2024-05-21,0,No Return,459.98,45.998000000000005,413.982,220.0,193.98200000000003,46.85759284220087,413.982,193.98200000000003,2024,6,2024-06,2024Q2,Monday
ORD-11093,2025-07-05,CUST-1646,PROD-48,1,0.2,PayPal,19.8,High-Performance Bicycle Helmet,Sports & Outdoors,25.0,64.99,39.989999999999995,61.53,Thomas Williams,thomas.williams21@example.com,West,Referral,Small Business,2025-02-17,0,No Return,64.99,12.998,51.992,25.0,26.991999999999997,51.91567933528235,51.992,26.991999999999997,2025,7,2025-07,2025Q3,Saturday
ORD-11094,2024-11-16,CUST-1937,PROD-33,3,0.05,PayPal,5.35,Organic Argan Hair Oil Repair,Beauty & Care,9.0,26.0,17.0,65.38,Charles Garcia,charles.garcia85@example.com,East,Direct / Organic,Small Business,2024-01-28,1,Changed Mind,78.0,3.9000000000000004,74.1,27.0,47.099999999999994,63.56275303643725,0.0,-5.35,2024,11,2024-11,2024Q4,Saturday
ORD-11095,2024-05-31,CUST-1489,PROD-19,1,0.0,PayPal,17.18,Casual Canvas Sneakers,Apparel,22.0,52.0,30.0,57.69,Charles Jackson,charles.jackson85@example.com,South,Paid Ads,Corporate,2024-09-24,0,No Return,52.0,0.0,52.0,22.0,30.0,57.692307692307686,52.0,30.0,2024,5,2024-05,2024Q2,Friday
ORD-11096,2024-10-22,CUST-1322,PROD-25,5,0.1,Store Credit,4.41,High-Speed Blender 1200W,Home & Kitchen,40.0,89.99,49.989999999999995,55.55,Mary Williams,mary.williams30@example.com,Midwest,Direct / Organic,Small Business,2024-02-08,0,No Return,449.95,44.995000000000005,404.955,200.0,204.95499999999998,50.611796372436444,404.955,204.95499999999998,2024,10,2024-10,2024Q4,Tuesday
ORD-11097,2025-09-05,CUST-1908,PROD-16,3,0.0,Debit Card,15.57,Slim-Fit Denim Jeans,Electronics,28.0,68.0,40.0,58.82,James Williams,james.williams45@example.com,West,Email Campaign,Consumer,2024-10-16,0,No Return,204.0,0.0,204.0,84.0,120.0,58.82352941176471,204.0,120.0,2025,9,2025-09,2025Q3,Friday
ORD-11098,2024-10-08,CUST-1577,PROD-08,2,0.05,Credit Card,7.64,High-Speed Wi-Fi Router,Electronics,50.0,119.99,69.99,58.33,Charles Martin,charles.martin25@example.com,Midwest,Organic Search,Small Business,2025-01-25,0,No Return,239.98,11.999,227.981,100.0,127.981,56.13669560182647,227.981,127.981,2024,10,2024-10,2024Q4,Tuesday
ORD-11099,2024-11-25,CUST-1318,PROD-11,4,0.2,Credit Card,12.83,Men's Lightweight Running Jacket,Apparel,25.0,65.0,40.0,61.54,Patricia Martin,patricia.martin31@example.com,South,Organic Search,Small Business,2025-06-27,0,No Return,260.0,52.0,208.0,100.0,108.0,51.92307692307693,208.0,108.0,2024,11,2024-11,2024Q4,Monday
ORD-11100,2024-02-10,CUST-1213,PROD-16,5,0.15,Store Credit,13.88,Slim-Fit Denim Jeans,Electronics,28.0,68.0,40.0,58.82,Thomas Williams,thomas.williams40@example.com,East,Paid Ads,Corporate,2024-06-21,0,No Return,340.0,51.0,289.0,140.0,149.0,51.55709342560554,289.0,149.0,2024,2,2024-02,2024Q1,Saturday
ORD-11101,2024-01-18,CUST-1976,PROD-34,1,0.0,Debit Card,16.82,Deep Cleansing Charcoal Scrub,Beauty & Care,7.0,19.99,12.989999999999998,64.98,Jennifer Jackson,jennifer.jackson14@example.com,North,Email Campaign,Small Business,2025-09-22,0,No Return,19.99,0.0,19.99,7.0,12.989999999999998,64.98249124562281,19.99,12.989999999999998,2024,1,2024-01,2024Q1,Thursday
ORD-11102,2024-05-05,CUST-1542,PROD-08,5,0.2,Credit Card,8.18,High-Speed Wi-Fi Router,Electronics,50.0,119.99,69.99,58.33,Jennifer Garcia,jennifer.garcia25@example.com,South,Organic Search,Corporate,2024-03-21,0,No Return,599.9499999999999,119.99,479.9599999999999,250.0,229.95999999999992,47.91232602716892,479.9599999999999,229.95999999999992,2024,5,2024-05,2024Q2,Sunday
ORD-11103,2024-09-21,CUST-1561,PROD-31,2,0.15,PayPal,10.04,Hydrating Facial Serum Vitamin C,Beauty & Care,12.0,34.0,22.0,64.71,Linda Miller,linda.miller53@example.com,Midwest,Organic Search,Small Business,2024-01-10,0,No Return,68.0,10.2,57.8,24.0,33.8,58.47750865051903,57.8,33.8,2024,9,2024-09,2024Q3,Saturday
ORD-11104,2024-07-11,CUST-1275,PROD-16,1,0.0,Store Credit,13.9,Slim-Fit Denim Jeans,Electronics,28.0,68.0,40.0,58.82,Sarah Jackson,sarah.jackson71@example.com,South,Referral,Consumer,2024-03-08,0,No Return,68.0,0.0,68.0,28.0,40.0,58.82352941176471,68.0,40.0,2024,7,2024-07,2024Q3,Thursday
ORD-11105,2024-10-29,CUST-1661,PROD-43,3,0.1,Debit Card,6.53,Insulated Stainless Hydration Bottle,Sports & Outdoors,10.0,29.99,19.99,66.66,Matthew Anderson,matthew.anderson85@example.com,North,Email Campaign,Consumer,2025-06-30,0,No Return,89.97,8.997,80.973,30.0,50.973,62.950613167352074,80.973,50.973,2024,10,2024-10,2024Q4,Tuesday
ORD-11106,2024-09-05,CUST-1134,PROD-24,5,0.1,PayPal,5.66,Digital Air Fryer Oven 6Qt,Home & Kitchen,50.0,119.99,69.99,58.33,David Rodriguez,david.rodriguez99@example.com,West,Referral,Consumer,2025-11-04,0,No Return,599.9499999999999,59.995,539.9549999999999,250.0,289.9549999999999,53.69984535748349,539.9549999999999,289.9549999999999,2024,9,2024-09,2024Q3,Thursday
ORD-11107,2024-09-14,CUST-1842,PROD-25,4,0.0,Debit Card,19.13,High-Speed Blender 1200W,Home & Kitchen,40.0,89.99,49.989999999999995,55.55,Jennifer Hernandez,jennifer.hernandez19@example.com,North,Social Media,Corporate,2025-02-25,0,No Return,359.96,0.0,359.96,160.0,199.95999999999998,55.55061673519279,359.96,199.95999999999998,2024,9,2024-09,2024Q3,Saturday
ORD-11108,2025-01-17,CUST-1044,PROD-12,2,0.2,Debit Card,9.43,Women's High-Waist Yoga Pants,Apparel,18.0,48.0,30.0,62.5,Karen Williams,karen.williams75@example.com,Midwest,Referral,Corporate,2024-09-24,0,No Return,96.0,19.200000000000003,76.8,36.0,40.8,53.125,76.8,40.8,2025,1,2025-01,2025Q1,Friday
ORD-11109,2025-11-30,CUST-1887,PROD-47,1,0.1,Store Credit,8.91,Resistance Exercise Bands (Set of 5),Sports & Outdoors,7.0,19.99,12.989999999999998,64.98,Charles Hernandez,charles.hernandez46@example.com,North,Paid Ads,Corporate,2024-02-01,0,No Return,19.99,1.9989999999999999,17.991,7.0,10.991,61.09165693958089,17.991,10.991,2025,11,2025-11,2025Q4,Sunday
ORD-11110,2024-10-13,CUST-1984,PROD-34,1,0.0,Credit Card,9.88,Deep Cleansing Charcoal Scrub,Beauty & Care,7.0,19.99,12.989999999999998,64.98,Robert Rodriguez,robert.rodriguez53@example.com,South,Paid Ads,Small Business,2024-02-08,0,No Return,19.99,0.0,19.99,7.0,12.989999999999998,64.98249124562281,19.99,12.989999999999998,2024,10,2024-10,2024Q4,Sunday
ORD-11111,2025-07-23,CUST-1851,PROD-18,2,0.1,Credit Card,17.3,Breathable Athletic Socks (6-Pack),Home & Kitchen,6.0,18.0,12.0,66.67,Lisa Hernandez,lisa.hernandez96@example.com,Midwest,Referral,Small Business,2025-06-21,0,No Return,36.0,3.6,32.4,12.0,20.4,62.96296296296296,32.4,20.4,2025,7,2025-07,2025Q3,Wednesday
ORD-11112,2024-03-04,CUST-1297,PROD-44,3,0.0,PayPal,18.65,Ultra-Thick Non-Slip Yoga Mat,Sports & Outdoors,14.0,36.0,22.0,61.11,Sarah Miller,sarah.miller37@example.com,North,Email Campaign,Small Business,2025-04-06,0,No Return,108.0,0.0,108.0,42.0,66.0,61.111111111111114,108.0,66.0,2024,3,2024-03,2024Q1,Monday
ORD-11113,2024-08-01,CUST-1199,PROD-34,3,0.2,Credit Card,10.31,Deep Cleansing Charcoal Scrub,Beauty & Care,7.0,19.99,12.989999999999998,64.98,Sarah Smith,sarah.smith85@example.com,East,Organic Search,Consumer,2024-10-06,0,No Return,59.97,11.994,47.976,21.0,26.976,56.22811405702851,47.976,26.976,2024,8,2024-08,2024Q3,Thursday
ORD-11114,2024-08-15,CUST-1093,PROD-07,4,0.15,Store Credit,15.53,USB-C Multi-Port Hub,Home & Kitchen,15.0,39.99,24.990000000000002,62.49,Mary Lopez,mary.lopez9@example.com,Unknown,Organic Search,Consumer,2024-09-10,0,No Return,159.96,23.994,135.966,60.0,75.96600000000001,55.87132077136931,135.966,75.96600000000001,2024,8,2024-08,2024Q3,Thursday
ORD-11115,2024-05-06,CUST-1204,PROD-16,2,0.1,PayPal,6.15,Slim-Fit Denim Jeans,Electronics,28.0,68.0,40.0,58.82,Nancy Williams,nancy.williams85@example.com,West,Email Campaign,Small Business,2025-03-28,0,No Return,136.0,13.600000000000001,122.4,56.0,66.4,54.2483660130719,122.4,66.4,2024,5,2024-05,2024Q2,Monday
ORD-11116,2025-10-21,CUST-1904,PROD-27,1,0.0,Credit Card,16.17,Electric Kettle Temperature Control,Apparel,22.0,49.99,27.990000000000002,55.99,Karen Lopez,karen.lopez26@example.com,Unknown,Referral,Consumer,2025-04-21,1,Item Not as Described,49.99,0.0,49.99,22.0,27.990000000000002,55.99119823964793,0.0,-16.17,2025,10,2025-10,2025Q4,Tuesday
ORD-11117,2025-05-23,CUST-1399,PROD-07,5,0.1,Credit Card,15.51,USB-C Multi-Port Hub,Home & Kitchen,15.0,39.99,24.990000000000002,62.49,Patricia Jones,patricia.jones51@example.com,East,Referral,Corporate,2024-12-03,0,No Return,199.95000000000002,19.995000000000005,179.955,75.0,104.95500000000001,58.3229140618488,179.955,104.95500000000001,2025,5,2025-05,2025Q2,Friday
ORD-11118,2025-06-21,CUST-1190,PROD-14,1,0.15,Credit Card,9.34,All-Weather Waterproof Boots,Electronics,45.0,110.0,65.0,59.09,Margaret Moore,margaret.moore28@example.com,West,Email Campaign,Consumer,2025-02-27,0,No Return,110.0,16.5,93.5,45.0,48.5,51.87165775401069,93.5,48.5,2025,6,2025-06,2025Q2,Saturday
ORD-11119,2025-02-28,CUST-1612,PROD-34,2,0.2,Store Credit,9.33,Deep Cleansing Charcoal Scrub,Beauty & Care,7.0,19.99,12.989999999999998,64.98,David Davis,david.davis36@example.com,North,Referral,Consumer,2025-07-17,0,No Return,39.98,7.9959999999999996,31.983999999999998,14.0,17.983999999999998,56.22811405702851,31.983999999999998,17.983999999999998,2025,2,2025-02,2025Q1,Friday
ORD-11120,2025-10-14,CUST-1291,PROD-39,4,0.0,Credit Card,14.87,Exfoliating Body Wash Lavender,Beauty & Care,5.0,14.99,9.99,66.64,Susan Davis,susan.davis21@example.com,East,Referral,Small Business,2024-11-16,0,No Return,59.96,0.0,59.96,20.0,39.96,66.6444296197465,59.96,39.96,2025,10,2025-10,2025Q4,Tuesday
ORD-11121,2025-02-05,CUST-1138,PROD-04,5,0.0,Credit Card,17.92,Ergonomic Wireless Mouse,Electronics,20.0,49.99,29.990000000000002,59.99,Karen Davis,karen.davis40@example.com,Midwest,Organic Search,Small Business,2025-02-21,0,No Return,249.95000000000002,0.0,249.95000000000002,100.0,149.95000000000002,59.991998399679936,249.95000000000002,149.95000000000002,2025,2,2025-02,2025Q1,Wednesday
